customer_id,name,gender,age,job_title,job_industry_category,past_3_years_bike_related_purchases,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation
573,Maurits Kix,Male,23,General Manager,N/A,39,Mass Customer,No,No,2,8498 Hoepker Circle,3136,Victoria,Australia,8
574,Gerard Steketee,Male,27,Senior Cost Accountant,Financial Services,95,Mass Customer,No,No,20,7 Claremont Court,2111,New South Wales,Australia,12
575,Etan Poyle,Male,61,VP Accounting,Financial Services,64,High Net Worth,No,Yes,11,64 Hayes Circle,2209,New South Wales,Australia,11
576,Bart Eakle,Male,40,Recruiter,Retail,98,Mass Customer,No,Yes,7,44 Bunting Parkway,2106,New South Wales,Australia,10
577,Nadean Fielding,Female,61,N/A,Property,41,Mass Customer,No,Yes,19,8 Pawling Alley,3930,Victoria,Australia,8
578,Charyl Haimes,Female,22,Web Developer I,N/A,72,High Net Worth,No,Yes,3,4 Carioca Way,3182,Victoria,Australia,10
579,Cathlene Bellas,Female,43,Software Engineer II,Health,89,Mass Customer,No,No,12,4559 Stoughton Lane,2097,New South Wales,Australia,10
580,Johnathan Audiss,Male,42,Compensation Analyst,Financial Services,83,Mass Customer,No,Yes,14,7046 Surrey Road,2287,New South Wales,Australia,7
581,Brenna Dacks,Female,48,Computer Systems Analyst IV,Financial Services,32,Mass Customer,No,Yes,16,58821 Warbler Crossing,2291,New South Wales,Australia,9
582,Rhoda McKeown,Unknown,0,Staff Scientist,IT,21,Affluent Customer,No,No,0,95 Delladonna Plaza,2283,New South Wales,Australia,4
583,Tirrell Haysham,Male,31,Registered Nurse,Health,97,Mass Customer,No,No,4,8 Sommers Circle,2305,New South Wales,Australia,7
584,Fiona Clines,Female,22,Tax Accountant,Manufacturing,10,Affluent Customer,No,Yes,19,3 Lunder Place,2300,New South Wales,Australia,10
585,Tiphany Bonnier,Female,39,Pharmacist,Health,66,Mass Customer,No,Yes,10,93098 Loftsgordon Pass,4179,Queensland,Australia,4
586,Jayme Baunton,Female,18,Chief Design Engineer,Manufacturing,63,Mass Customer,No,No,4,61493 Manufacturers Junction,2539,New South Wales,Australia,9
587,Adolphus Seers,Male,51,Registered Nurse,Health,43,Mass Customer,No,Yes,19,1192 Declaration Hill,3207,Victoria,Australia,8
588,Gunther Jackman,Male,54,Assistant Media Planner,Entertainment,15,Mass Customer,No,No,11,62 Cherokee Terrace,2630,New South Wales,Australia,1
589,Duff Anan,Male,22,Compensation Analyst,Financial Services,76,Mass Customer,No,Yes,1,01736 Saint Paul Way,2154,New South Wales,Australia,11
590,Ddene Burleton,Female,29,Assistant Professor,Health,85,Mass Customer,No,Yes,11,9816 Carberry Trail,2036,New South Wales,Australia,11
591,Sydney Endacott,Male,43,Business Systems Development Analyst,Entertainment,16,Affluent Customer,No,No,16,36912 Gina Pass,2133,New South Wales,Australia,11
592,Edik Connichie,Male,25,VP Sales,Manufacturing,73,Mass Customer,No,No,2,86857 Hoepker Lane,4300,Queensland,Australia,8
593,Eugenius Packe,Male,33,Structural Analysis Engineer,N/A,64,Mass Customer,No,No,4,8435 Arkansas Terrace,2340,New South Wales,Australia,4
594,Humfrey Frankland,Male,37,Office Assistant II,N/A,74,Mass Customer,No,No,13,25 Novick Center,2010,New South Wales,Australia,9
595,Nikola Jeanon,Male,44,VP Marketing,Financial Services,72,Mass Customer,No,No,22,0278 Elka Place,4305,Queensland,Australia,4
596,Sue Chapelhow,Female,49,Recruiter,Property,9,Affluent Customer,No,No,13,067 Cottonwood Park,4340,Queensland,Australia,2
597,Cassandra Aucoate,Female,63,Recruiter,Manufacturing,6,Mass Customer,No,No,6,60010 Knutson Road,3137,Victoria,Australia,7
598,Zebulen Swadon,Male,50,Financial Advisor,Financial Services,25,High Net Worth,No,No,12,945 Hayes Park,2075,New South Wales,Australia,12
599,Ernestus Cruden,Unknown,0,Senior Financial Analyst,Financial Services,48,Mass Customer,No,Yes,0,86 Huxley Parkway,3068,Victoria,Australia,8
600,Duke Allnatt,Male,43,Nurse,Argiculture,65,Mass Customer,No,Yes,8,0 Rigney Way,2148,New South Wales,Australia,8
601,Ken Renfree,Male,25,Senior Quality Engineer,Retail,56,High Net Worth,No,Yes,4,71 Meadow Ridge Parkway,2539,New South Wales,Australia,11
602,Lebbie Bruck,Female,25,Office Assistant II,N/A,0,High Net Worth,No,Yes,9,506 Iowa Center,4580,Queensland,Australia,3
603,Alidia Durrett,Female,30,Marketing Assistant,Financial Services,28,Affluent Customer,No,No,11,846 Clove Junction,4300,Queensland,Australia,5
604,Mella Petrovsky,Female,19,Help Desk Operator,IT,72,Affluent Customer,No,No,3,07 Pepper Wood Way,2750,New South Wales,Australia,8
605,Bart Creenan,Male,45,Electrical Engineer,Manufacturing,13,Mass Customer,No,Yes,5,425 Thierer Junction,2761,New South Wales,Australia,8
606,Filia Rosson,Female,28,Chemical Engineer,Manufacturing,62,Mass Customer,No,Yes,2,876 Ridgeview Circle,2566,New South Wales,Australia,8
607,Adelaida Redmond,Female,41,Dental Hygienist,Health,55,Mass Customer,No,No,15,00164 Canary Drive,2041,New South Wales,Australia,11
608,Alisun Heinecke,Female,38,Accounting Assistant I,Retail,55,High Net Worth,No,Yes,12,61 Talmadge Lane,4504,Queensland,Australia,6
609,Margalit Dorwood,Female,17,Computer Systems Analyst II,Health,32,Mass Customer,No,No,1,55 Birchwood Alley,2176,New South Wales,Australia,9
610,Hyatt Craine,Male,59,Help Desk Technician,Financial Services,45,Mass Customer,No,Yes,15,3785 Dapin Drive,2036,New South Wales,Australia,6
611,Otto Huriche,Male,31,Help Desk Technician,Manufacturing,58,Mass Customer,No,Yes,16,83 Ryan Hill,4551,Queensland,Australia,8
612,Grange Skillington,Male,56,GIS Technical Architect,Health,50,Mass Customer,No,No,14,679 Huxley Trail,2087,New South Wales,Australia,11
613,Carolann O'Hallagan,Female,28,Analyst Programmer,Property,4,High Net Worth,No,No,17,2 Hoffman Way,2212,New South Wales,Australia,9
614,Nonnah Johns,Female,22,N/A,Manufacturing,45,Mass Customer,No,Yes,11,786 Rowland Court,2035,New South Wales,Australia,11
615,Rebeca Martonfi,Female,61,Human Resources Assistant I,Property,93,Mass Customer,No,No,19,375 Drewry Alley,4120,Queensland,Australia,9
616,Perl Bysaker,Female,22,N/A,Health,36,High Net Worth,No,No,6,608 Basil Alley,2306,New South Wales,Australia,4
617,Idell Cole,Female,57,Director of Sales,Property,81,Mass Customer,No,No,15,9 Schmedeman Hill,4075,Queensland,Australia,7
618,Lucho Mitie,Male,55,Electrical Engineer,Manufacturing,17,Affluent Customer,No,Yes,18,95022 Roth Terrace,3975,Victoria,Australia,7
619,Finn Dahlman,Male,40,Speech Pathologist,Property,39,Mass Customer,No,No,20,66897 Pawling Circle,2066,New South Wales,Australia,9
620,Willy Langley,Female,44,Financial Analyst,Financial Services,54,Mass Customer,No,Yes,5,1 Thackeray Crossing,4114,Queensland,Australia,3
621,Constantin Giacobbo,Male,53,Systems Administrator III,N/A,78,High Net Worth,No,No,14,363 Schiller Court,2763,New South Wales,Australia,7
622,Arri Lamden,Male,49,N/A,Financial Services,18,Mass Customer,No,No,17,1923 Fisk Lane,4341,Queensland,Australia,3
623,Hazel Brokenshire,Male,29,Health Coach II,Property,52,High Net Worth,No,No,4,4 Loeprich Avenue,4022,Queensland,Australia,3
624,Winny Girtin,Male,41,Research Assistant II,Manufacturing,44,Mass Customer,No,Yes,13,575 Prentice Road,2168,New South Wales,Australia,8
625,Abra Probets,Female,43,Assistant Media Planner,Entertainment,33,High Net Worth,No,Yes,7,8 Melrose Road,4116,Queensland,Australia,7
626,Albrecht Forty,Male,25,Geological Engineer,Manufacturing,12,Mass Customer,No,No,2,226 Rowland Street,4178,Queensland,Australia,7
627,Shanta Knill,Female,47,N/A,N/A,24,High Net Worth,No,No,10,6 Springs Junction,4123,Queensland,Australia,5
628,Mallissa Gillespie,Female,36,Actuary,Financial Services,14,Mass Customer,No,No,13,4744 Garrison Drive,4132,Queensland,Australia,4
629,Basil Brellin,Male,57,Chemical Engineer,Manufacturing,29,High Net Worth,No,No,6,64 Nelson Drive,4820,Queensland,Australia,1
630,D'arcy Rowden,Male,31,Statistician III,Property,90,Affluent Customer,No,Yes,17,87 Linden Park,2153,New South Wales,Australia,10
631,Ortensia Dronsfield,Female,51,Computer Systems Analyst I,Health,33,Affluent Customer,No,No,17,329 Glacier Hill Alley,3076,Victoria,Australia,8
632,Angeli O'Hegertie,Male,19,General Manager,Health,67,Mass Customer,No,No,1,725 Cordelia Junction,3028,Victoria,Australia,8
633,Alair Hopkins,Male,31,Nurse,N/A,51,High Net Worth,No,Yes,11,32 Cody Place,4035,Queensland,Australia,8
634,Melonie Zisneros,Female,39,Speech Pathologist,Manufacturing,35,Mass Customer,No,No,15,04 Namekagon Pass,2326,New South Wales,Australia,3
635,Joelle Prior,Female,41,Programmer Analyst IV,N/A,78,Mass Customer,No,Yes,9,165 Petterle Place,2145,New South Wales,Australia,8
636,Alejandrina Canavan,Female,46,Systems Administrator II,N/A,42,Mass Customer,No,No,19,8 Golf Drive,2747,New South Wales,Australia,9
637,Mercy Wilsone,Female,41,Health Coach I,Health,60,High Net Worth,No,No,13,9427 Tennyson Plaza,2759,New South Wales,Australia,8
638,Joey Ledram,Male,50,N/A,Manufacturing,19,High Net Worth,No,No,13,8300 Vermont Center,3429,Victoria,Australia,6
639,Mayor Ismay,Male,43,Nuclear Power Engineer,Manufacturing,51,Mass Customer,No,No,16,44 Upham Crossing,2148,New South Wales,Australia,7
640,Galvin O'Keenan,Male,42,Librarian,Entertainment,12,High Net Worth,No,Yes,10,18 Forest Avenue,2204,New South Wales,Australia,9
641,Foster Haysar,Male,43,Accounting Assistant I,Manufacturing,86,Affluent Customer,No,No,3,049 Michigan Parkway,3337,Victoria,Australia,6
642,Les Mines,Male,45,Automation Specialist IV,Property,9,Mass Customer,No,No,12,831 Hayes Park,4218,Queensland,Australia,8
643,Carolee Butters,Female,35,Assistant Media Planner,Entertainment,48,Mass Customer,No,Yes,10,491 Merry Crossing,3011,Victoria,Australia,4
644,Tomlin Hastwall,Male,18,Administrative Officer,Health,59,Affluent Customer,No,No,2,598 Randy Way,2380,New South Wales,Australia,1
645,Randolf Durant,Male,46,Analyst Programmer,N/A,50,High Net Worth,No,No,11,5873 Hagan Park,3015,Victoria,Australia,10
646,Rowena Parchment,Female,44,Human Resources Manager,Manufacturing,3,Affluent Customer,No,No,13,3 Erie Hill,3564,Victoria,Australia,2
647,Stanislas Baildon,Male,60,Assistant Manager,Retail,61,Mass Customer,No,Yes,10,678 Old Gate Pass,3171,Victoria,Australia,9
648,Gardiner Nutley,Male,39,Accountant II,Financial Services,86,Mass Customer,No,Yes,9,9 Mayfield Road,4551,Queensland,Australia,7
649,Krissie Dinan,Female,43,Legal Assistant,Financial Services,23,Mass Customer,No,Yes,10,41759 Crowley Circle,2560,New South Wales,Australia,8
650,Matthew Petschelt,Male,40,Assistant Manager,Health,81,Mass Customer,No,No,13,9892 Dennis Alley,2565,New South Wales,Australia,7
651,Minni Deegin,Female,44,Tax Accountant,Health,76,Affluent Customer,No,No,13,58729 Moland Trail,2035,New South Wales,Australia,12
652,Edee Stoker,Female,21,Staff Scientist,Financial Services,62,High Net Worth,No,Yes,1,36360 Coleman Trail,3850,Victoria,Australia,3
653,Maxy Hurles,Male,49,Graphic Designer,Financial Services,68,Affluent Customer,No,Yes,19,67 Aberg Hill,2519,New South Wales,Australia,4
654,Noelani Andreuzzi,Female,24,Administrative Officer,Manufacturing,2,Affluent Customer,No,No,5,88 La Follette Way,2166,New South Wales,Australia,8
655,Stuart Gebhardt,Male,43,General Manager,Manufacturing,64,Affluent Customer,No,Yes,19,2884 Welch Lane,3807,Victoria,Australia,8
656,Marty Lebreton,Female,39,Automation Specialist III,Manufacturing,80,High Net Worth,No,Yes,8,60 Meadow Vale Hill,3032,Victoria,Australia,5
657,Hoyt,Male,24,Safety Technician II,Manufacturing,66,Affluent Customer,No,No,10,9912 Eagle Crest Lane,4800,Queensland,Australia,7
658,Donn Bonnell,Male,73,Tax Accountant,Manufacturing,38,Affluent Customer,No,Yes,8,355 Thackeray Circle,3025,Victoria,Australia,9
659,Natalee Stringman,Female,38,N/A,Financial Services,44,Affluent Customer,No,Yes,15,56 Anniversary Avenue,2121,New South Wales,Australia,12
660,Stormi,Female,22,Geological Engineer,Manufacturing,82,High Net Worth,No,No,6,14 Autumn Leaf Avenue,2570,New South Wales,Australia,10
661,Cinderella Haslen,Female,29,Sales Associate,IT,35,High Net Worth,No,No,14,30274 Graedel Way,2577,New South Wales,Australia,7
662,Bonnibelle Imos,Female,50,Chemical Engineer,Manufacturing,41,Mass Customer,No,Yes,5,74013 Mesta Terrace,3084,Victoria,Australia,9
663,Massimo Seymour,Male,20,VP Sales,Property,27,Affluent Customer,No,Yes,3,15 Lindbergh Center,2199,New South Wales,Australia,9
664,Mathe Scatcher,Male,23,Research Nurse,Health,38,High Net Worth,No,No,4,3 Corscot Hill,4870,Queensland,Australia,5
665,Chan Kirckman,Male,20,Human Resources Assistant I,N/A,82,Mass Customer,No,No,5,77006 Nelson Point,4171,Queensland,Australia,10
666,Anselma Ricardon,Female,34,Social Worker,Health,82,High Net Worth,No,Yes,15,25 Mesta Plaza,3975,Victoria,Australia,8
667,Nicoline Samwayes,Female,23,Payment Adjustment Coordinator,Manufacturing,62,High Net Worth,No,Yes,3,1349 Namekagon Crossing,2134,New South Wales,Australia,12
668,Ebony Threadgall,Female,51,Junior Executive,Health,61,Mass Customer,No,No,7,186 Shasta Avenue,2066,New South Wales,Australia,9
669,Fleur Whittlesea,Female,37,Research Associate,N/A,73,Mass Customer,No,No,3,48 Warbler Road,4053,Queensland,Australia,7
670,Janifer Pountain,Female,25,Business Systems Development Analyst,Retail,75,Affluent Customer,No,No,8,756 Farragut Place,4740,Queensland,Australia,2
671,Aristotle Vanni,Male,33,N/A,Argiculture,49,Mass Customer,No,No,5,197 Mifflin Hill,2260,New South Wales,Australia,10
672,Kleon Pallatina,Male,40,Analog Circuit Design manager,Retail,53,High Net Worth,No,No,12,618 Independence Pass,2800,New South Wales,Australia,1
673,Artie Ommanney,Male,42,VP Sales,Health,35,Mass Customer,No,Yes,4,2836 Morning Drive,2304,New South Wales,Australia,7
674,Dalila Rosel,Female,63,Developer II,N/A,61,Mass Customer,No,No,5,8 Lawn Hill,3752,Victoria,Australia,7
675,Sharl Wiggin,Female,41,Administrative Assistant I,Financial Services,37,Mass Customer,No,Yes,17,99 Cascade Crossing,2048,New South Wales,Australia,12
676,Curtis,Male,49,Senior Editor,N/A,51,High Net Worth,No,Yes,14,4 Sunfield Circle,2194,New South Wales,Australia,8
677,El Toupe,Male,20,Senior Cost Accountant,Financial Services,59,Mass Customer,No,No,5,5 Lyons Alley,2216,New South Wales,Australia,10
678,Ambur Symcoxe,Female,22,Accounting Assistant II,IT,57,High Net Worth,No,No,2,96910 Sugar Point,4352,Queensland,Australia,7
679,Yolande Whild,Female,43,Registered Nurse,Health,29,Mass Customer,No,No,12,558 Maple Court,2557,New South Wales,Australia,9
680,Gay Pickersgill,Unknown,0,N/A,IT,22,High Net Worth,No,Yes,0,9114 Union Center,2209,New South Wales,Australia,7
681,Jobyna Elgey,Female,39,VP Product Management,Manufacturing,55,Mass Customer,No,Yes,17,76 Hanson Junction,2147,New South Wales,Australia,9
682,Ole Euplate,Male,46,Health Coach IV,Health,53,Affluent Customer,No,Yes,7,3 Sheridan Park,2548,New South Wales,Australia,8
683,Brennan Gagen,Male,55,N/A,Manufacturing,60,Mass Customer,No,Yes,10,40545 Forster Point,2262,New South Wales,Australia,7
684,Malvin,Male,30,Desktop Support Technician,Financial Services,88,Mass Customer,No,No,14,8425 Jackson Terrace,2763,New South Wales,Australia,9
685,Booth Birkin,Unknown,0,Senior Developer,IT,28,Mass Customer,No,No,0,39035 Westerfield Plaza,2463,New South Wales,Australia,4
686,Hallie Le feaver,Female,63,GIS Technical Architect,Argiculture,60,High Net Worth,No,Yes,5,8234 Riverside Park,2481,New South Wales,Australia,9
687,Welby Ninnotti,Male,58,Executive Secretary,Retail,25,High Net Worth,No,Yes,5,4535 Daystar Parkway,2072,New South Wales,Australia,12
688,Baron Bullus,Male,48,Junior Executive,Health,90,High Net Worth,No,No,9,95 Fallview Avenue,3155,Victoria,Australia,8
689,Hamnet Berford,Male,51,Senior Developer,Entertainment,91,High Net Worth,No,Yes,16,75826 Bellgrove Trail,3095,Victoria,Australia,10
690,Lindsey,Male,30,Assistant Professor,N/A,95,Affluent Customer,No,Yes,17,64080 Susan Park,4207,Queensland,Australia,7
691,Carver Carwardine,Male,63,N/A,Financial Services,29,Affluent Customer,No,Yes,5,8179 Veith Pass,2577,New South Wales,Australia,7
692,Goraud Ayling,Male,30,Database Administrator IV,Property,42,Mass Customer,No,No,7,5 Maple Parkway,2160,New South Wales,Australia,9
693,Bambi Hebblethwaite,Female,47,N/A,Financial Services,46,Affluent Customer,No,Yes,19,0 Carey Drive,4110,Queensland,Australia,4
694,Lilith Lanning,Female,49,Media Manager III,Health,66,Mass Customer,No,No,13,1 Moose Avenue,2017,New South Wales,Australia,8
695,Kevan Kubal,Male,40,Engineer II,Health,36,High Net Worth,No,No,11,02 Bartelt Center,2745,New South Wales,Australia,8
696,Arch Gaitskill,Male,51,Programmer Analyst II,N/A,57,Affluent Customer,No,Yes,6,0650 Sachs Circle,2769,New South Wales,Australia,10
697,Weston Brokenshaw,Male,31,Environmental Specialist,Entertainment,25,Mass Customer,No,No,10,16420 Veith Crossing,4214,Queensland,Australia,7
698,Ellette Fahy,Female,21,Human Resources Manager,Manufacturing,90,High Net Worth,No,Yes,1,81310 Charing Cross Plaza,3805,Victoria,Australia,7
699,Mirabella Richter,Female,45,Account Representative IV,IT,16,Affluent Customer,No,Yes,16,37430 Merrick Center,2770,New South Wales,Australia,6
700,Josias Mulliner,Male,27,N/A,Financial Services,67,Mass Customer,No,No,4,6046 Sheridan Way,2322,New South Wales,Australia,3
701,Ransell Ruler,Male,61,Food Chemist,Health,18,Mass Customer,No,Yes,8,537 Packers Street,4562,Queensland,Australia,5
702,Zorina Bosomworth,Female,57,Help Desk Technician,N/A,72,Mass Customer,No,No,8,6 Briar Crest Court,2117,New South Wales,Australia,12
703,Ethelda,Female,51,N/A,Property,66,Mass Customer,No,No,15,4 Lillian Plaza,2283,New South Wales,Australia,6
704,Lindsay Acaster,Female,19,Research Nurse,Health,49,Mass Customer,No,No,4,70836 Colorado Plaza,2571,New South Wales,Australia,11
705,Eddie Yekel,Male,53,Quality Engineer,Retail,48,High Net Worth,No,No,14,15 Emmet Street,2233,New South Wales,Australia,10
706,Kane Gaffer,Male,28,Media Manager IV,Financial Services,44,High Net Worth,No,Yes,5,8 Dottie Court,3480,Victoria,Australia,1
707,Homere Rounds,Male,44,Executive Secretary,N/A,97,Mass Customer,No,Yes,7,520 Stephen Pass,3011,Victoria,Australia,9
708,Idalina Wilcot,Female,30,Safety Technician II,IT,31,Mass Customer,No,Yes,10,18939 Upham Hill,3551,Victoria,Australia,3
709,Holly Cavil,Female,38,Accountant III,Financial Services,83,Mass Customer,No,Yes,5,4222 Porter Lane,3136,Victoria,Australia,9
710,Benton Oakly,Male,47,Sales Representative,Retail,76,High Net Worth,No,Yes,13,1721 Nobel Junction,2753,New South Wales,Australia,8
711,Audrey Vickerman,Female,45,N/A,N/A,60,Affluent Customer,No,No,7,30550 Pierstorff Lane,3093,Victoria,Australia,7
712,Norine Antonik,Female,56,N/A,IT,22,Mass Customer,No,No,14,6 Morning Drive,2232,New South Wales,Australia,9
713,Adena Northedge,Female,23,Help Desk Technician,N/A,34,Mass Customer,No,Yes,4,646 Mariners Cove Place,3023,Victoria,Australia,6
714,Burtie Scintsbury,Male,53,N/A,Manufacturing,12,High Net Worth,No,Yes,15,51 Londonderry Trail,2153,New South Wales,Australia,10
715,Royal Shinn,Male,49,Junior Executive,N/A,50,Mass Customer,No,No,6,4086 Darwin Terrace,2176,New South Wales,Australia,9
